unique,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
5093,06-12-2011 06:00,4,0,1,2,18.04,21.97,94,19.0012,5,81,86
5094,06-12-2011 07:00,4,0,1,2,18.86,22.725,94,12.998,7,227,234
5095,06-12-2011 08:00,4,0,1,2,18.86,22.725,94,12.998,13,401,414
5096,06-12-2011 09:00,4,0,1,2,18.86,22.725,94,15.0013,4,200,204
5097,06-12-2011 10:00,4,0,1,3,18.86,22.725,94,19.0012,6,44,50
5098,06-12-2011 11:00,4,0,1,3,18.86,22.725,94,16.9979,4,28,32
5099,06-12-2011 12:00,4,0,1,3,18.86,22.725,100,15.0013,5,50,55
5100,06-12-2011 13:00,4,0,1,3,18.86,22.725,100,12.998,6,65,71
5101,06-12-2011 14:00,4,0,1,3,19.68,23.485,100,15.0013,6,69,75
5102,06-12-2011 15:00,4,0,1,3,20.5,24.24,100,12.998,2,43,45
5103,06-12-2011 16:00,4,0,1,3,18.86,22.725,100,16.9979,4,84,88
5104,06-12-2011 17:00,4,0,1,2,18.86,22.725,100,15.0013,13,249,262
5105,06-12-2011 18:00,4,0,1,2,18.86,22.725,100,19.0012,17,287,304
5106,06-12-2011 19:00,4,0,1,3,18.86,22.725,100,19.9995,10,223,233
5107,06-12-2011 20:00,4,0,1,3,18.86,22.725,100,19.9995,3,107,110
5108,06-12-2011 21:00,4,0,1,2,18.04,21.97,100,12.998,6,108,114
5109,06-12-2011 22:00,4,0,1,3,18.86,22.725,100,11.0014,5,82,87
5110,06-12-2011 23:00,4,0,1,3,18.86,22.725,100,11.0014,5,48,53
5111,07-12-2011 00:00,4,0,1,1,18.04,21.97,100,12.998,3,30,33
5112,07-12-2011 01:00,4,0,1,2,18.86,22.725,100,16.9979,4,9,13
5113,07-12-2011 02:00,4,0,1,3,18.86,22.725,100,15.0013,2,4,6
5114,07-12-2011 03:00,4,0,1,3,18.86,22.725,100,15.0013,0,3,3
5115,07-12-2011 04:00,4,0,1,3,18.86,22.725,100,11.0014,0,1,1
5116,07-12-2011 05:00,4,0,1,3,18.86,22.725,100,11.0014,0,3,3
5117,07-12-2011 06:00,4,0,1,3,19.68,23.485,100,27.9993,0,18,18
5118,07-12-2011 07:00,4,0,1,3,18.04,21.97,100,7.0015,3,43,46
5119,07-12-2011 08:00,4,0,1,3,18.04,21.97,100,0,6,80,86
5120,07-12-2011 09:00,4,0,1,3,18.04,21.97,100,16.9979,0,64,64
5121,07-12-2011 10:00,4,0,1,3,18.04,21.97,100,6.0032,1,32,33
5122,07-12-2011 11:00,4,0,1,3,18.04,21.97,100,6.0032,3,47,50
5123,07-12-2011 12:00,4,0,1,3,18.04,21.97,100,8.9981,4,29,33
5124,07-12-2011 13:00,4,0,1,3,18.04,21.97,100,12.998,5,28,33
5125,07-12-2011 14:00,4,0,1,3,18.04,21.97,100,12.998,1,24,25
5126,07-12-2011 15:00,4,0,1,3,17.22,21.21,94,15.0013,5,25,30
5127,07-12-2011 16:00,4,0,1,3,17.22,21.21,94,12.998,3,28,31
5128,07-12-2011 17:00,4,0,1,3,16.4,20.455,100,22.0028,4,48,52
5129,07-12-2011 18:00,4,0,1,3,16.4,20.455,94,19.9995,3,48,51
5130,07-12-2011 19:00,4,0,1,3,13.94,14.395,87,43.0006,2,31,33
5131,07-12-2011 20:00,4,0,1,3,13.94,14.395,87,43.0006,1,25,26
5132,07-12-2011 21:00,4,0,1,3,12.3,12.88,87,35.0008,0,6,6
5133,07-12-2011 22:00,4,0,1,3,9.84,9.85,93,30.0026,0,13,13
5134,07-12-2011 23:00,4,0,1,1,9.84,10.605,93,26.0027,0,16,16
5135,08-12-2011 00:00,4,0,1,2,10.66,11.365,87,19.9995,0,21,21
5136,08-12-2011 01:00,4,0,1,1,10.66,11.365,81,23.9994,1,6,7
5137,08-12-2011 02:00,4,0,1,1,11.48,13.635,65,15.0013,0,4,4
5138,08-12-2011 03:00,4,0,1,1,10.66,11.365,60,19.9995,0,1,1
5139,08-12-2011 04:00,4,0,1,2,9.84,9.85,60,31.0009,0,2,2
5140,08-12-2011 05:00,4,0,1,1,9.02,10.605,64,15.0013,0,12,12
5141,08-12-2011 06:00,4,0,1,1,9.02,10.605,55,19.0012,0,71,71
5142,08-12-2011 07:00,4,0,1,1,9.02,10.605,60,15.0013,11,233,244
5143,08-12-2011 08:00,4,0,1,1,9.02,10.605,55,19.0012,11,418,429
5144,08-12-2011 09:00,4,0,1,1,9.84,10.605,52,26.0027,7,218,225
5145,08-12-2011 10:00,4,0,1,1,10.66,11.365,52,22.0028,1,109,110
5146,08-12-2011 11:00,4,0,1,1,11.48,13.635,52,16.9979,6,100,106
5147,08-12-2011 12:00,4,0,1,1,11.48,12.88,52,22.0028,8,148,156
5148,08-12-2011 13:00,4,0,1,1,12.3,13.635,49,23.9994,9,115,124
5149,08-12-2011 14:00,4,0,1,1,13.12,15.15,45,16.9979,16,121,137
5150,08-12-2011 15:00,4,0,1,1,13.12,16.665,45,8.9981,19,98,117
5151,08-12-2011 16:00,4,0,1,1,13.12,15.91,45,12.998,7,201,208
5152,08-12-2011 17:00,4,0,1,1,12.3,15.91,49,7.0015,10,321,331
5153,08-12-2011 18:00,4,0,1,1,11.48,13.635,52,15.0013,12,306,318
5154,08-12-2011 19:00,4,0,1,1,10.66,13.635,56,7.0015,12,220,232
5155,08-12-2011 20:00,4,0,1,1,10.66,13.635,60,7.0015,5,170,175
5156,08-12-2011 21:00,4,0,1,1,11.48,15.15,61,6.0032,4,135,139
5157,08-12-2011 22:00,4,0,1,1,10.66,13.635,65,8.9981,8,84,92
5158,08-12-2011 23:00,4,0,1,1,9.84,12.88,70,7.0015,3,58,61
5159,09-12-2011 00:00,4,0,1,1,9.84,14.395,65,0,8,26,34
5160,09-12-2011 01:00,4,0,1,1,9.84,14.395,65,0,2,12,14
5161,09-12-2011 02:00,4,0,1,1,9.84,14.395,70,0,2,10,12
5162,09-12-2011 03:00,4,0,1,1,9.02,13.635,80,0,1,5,6
5163,09-12-2011 04:00,4,0,1,1,9.02,13.635,80,0,1,1,2
5164,09-12-2011 05:00,4,0,1,1,9.02,13.635,80,0,0,20,20
5165,09-12-2011 06:00,4,0,1,1,9.02,12.88,80,6.0032,1,62,63
5166,09-12-2011 07:00,4,0,1,1,9.02,12.88,75,6.0032,4,195,199
5167,09-12-2011 08:00,4,0,1,1,9.84,14.395,81,0,7,378,385
5168,09-12-2011 09:00,4,0,1,1,10.66,14.395,81,6.0032,8,256,264
5169,09-12-2011 10:00,4,0,1,2,12.3,15.15,70,11.0014,11,115,126
5170,09-12-2011 11:00,4,0,1,1,13.12,15.15,70,16.9979,15,121,136
5171,09-12-2011 12:00,4,0,1,1,14.76,16.665,57,19.9995,27,146,173
5172,09-12-2011 13:00,4,0,1,1,15.58,19.695,50,12.998,27,141,168
5173,09-12-2011 14:00,4,0,1,1,15.58,19.695,46,19.0012,24,163,187
5174,09-12-2011 15:00,4,0,1,1,15.58,19.695,46,19.0012,29,160,189
5175,09-12-2011 16:00,4,0,1,1,14.76,17.425,62,8.9981,24,226,250
5176,09-12-2011 17:00,4,0,1,1,13.94,17.425,66,7.0015,10,352,362
5177,09-12-2011 18:00,4,0,1,1,13.94,18.18,61,0,10,308,318
5178,09-12-2011 19:00,4,0,1,1,13.94,18.18,61,0,10,189,199
5179,09-12-2011 20:00,4,0,1,1,12.3,16.665,81,0,10,140,150
5180,09-12-2011 21:00,4,0,1,1,12.3,16.665,75,0,9,131,140
5181,09-12-2011 22:00,4,0,1,1,11.48,15.91,87,0,15,114,129
5182,09-12-2011 23:00,4,0,1,1,11.48,15.91,81,0,6,88,94
5183,10-12-2011 00:00,4,0,0,2,10.66,13.635,81,7.0015,11,66,77
5184,10-12-2011 01:00,4,0,0,2,10.66,12.88,70,11.0014,11,55,66
5185,10-12-2011 02:00,4,0,0,2,11.48,15.15,61,6.0032,12,48,60
5186,10-12-2011 03:00,4,0,0,2,11.48,15.15,61,6.0032,5,20,25
5187,10-12-2011 04:00,4,0,0,2,10.66,13.635,65,7.0015,0,3,3
5188,10-12-2011 05:00,4,0,0,1,10.66,12.88,60,11.0014,0,6,6
5189,10-12-2011 06:00,4,0,0,1,9.84,12.88,65,7.0015,1,10,11
5190,10-12-2011 07:00,4,0,0,1,9.84,11.365,65,12.998,0,11,11
5191,10-12-2011 08:00,4,0,0,1,10.66,13.635,65,8.9981,5,68,73
5192,10-12-2011 09:00,4,0,0,1,11.48,12.88,61,19.0012,15,134,149
5193,10-12-2011 10:00,4,0,0,1,13.12,15.15,57,16.9979,31,161,192
5194,10-12-2011 11:00,4,0,0,1,13.12,14.395,53,27.9993,44,192,236
5195,10-12-2011 12:00,4,0,0,1,13.12,14.395,45,27.9993,48,235,283
5196,10-12-2011 13:00,4,0,0,1,13.94,15.15,34,27.9993,47,239,286
5197,10-12-2011 14:00,4,0,0,1,13.94,15.15,31,22.0028,51,242,293
5198,10-12-2011 15:00,4,0,0,1,13.94,15.15,34,23.9994,60,239,299
5199,10-12-2011 16:00,4,0,0,1,13.12,14.395,31,26.0027,58,183,241
5200,10-12-2011 17:00,4,0,0,1,11.48,12.88,36,22.0028,34,151,185
5201,10-12-2011 18:00,4,0,0,1,10.66,12.88,38,15.0013,28,144,172
5202,10-12-2011 19:00,4,0,0,1,10.66,12.12,38,19.0012,15,139,154
5203,10-12-2011 20:00,4,0,0,1,9.84,11.365,35,15.0013,10,114,124
5204,10-12-2011 21:00,4,0,0,1,9.02,10.605,44,15.0013,4,79,83
5205,10-12-2011 22:00,4,0,0,1,9.02,11.365,41,8.9981,7,88,95
5206,10-12-2011 23:00,4,0,0,1,8.2,10.605,47,11.0014,5,61,66
5207,11-12-2011 00:00,4,0,0,1,8.2,9.85,51,15.0013,5,69,74
5208,11-12-2011 01:00,4,0,0,1,6.56,7.575,59,15.0013,8,54,62
5209,11-12-2011 02:00,4,0,0,1,7.38,8.335,55,16.9979,5,47,52
5210,11-12-2011 03:00,4,0,0,1,6.56,9.09,59,8.9981,2,17,19
5211,11-12-2011 04:00,4,0,0,1,6.56,8.335,59,11.0014,0,5,5
5212,11-12-2011 05:00,4,0,0,1,7.38,10.605,59,7.0015,0,6,6
5213,11-12-2011 06:00,4,0,0,1,6.56,11.365,59,0,0,10,10
5214,11-12-2011 07:00,4,0,0,1,7.38,12.12,55,0,1,30,31
5215,11-12-2011 08:00,4,0,0,1,6.56,11.365,69,0,4,68,72
5216,11-12-2011 09:00,4,0,0,1,8.2,12.88,59,0,19,88,107
5217,11-12-2011 10:00,4,0,0,1,9.84,14.395,44,0,30,164,194
5218,11-12-2011 11:00,4,0,0,1,10.66,15.15,35,0,31,166,197
5219,11-12-2011 12:00,4,0,0,1,10.66,15.15,35,0,42,246,288
5220,11-12-2011 13:00,4,0,0,1,12.3,16.665,31,0,44,224,268
5221,11-12-2011 14:00,4,0,0,1,12.3,16.665,28,0,44,198,242
5222,11-12-2011 15:00,4,0,0,1,12.3,16.665,26,0,47,219,266
5223,11-12-2011 16:00,4,0,0,1,12.3,16.665,26,0,32,174,206
5224,11-12-2011 17:00,4,0,0,1,11.48,15.91,30,0,13,150,163
5225,11-12-2011 18:00,4,0,0,1,9.84,11.365,48,12.998,12,151,163
5226,11-12-2011 19:00,4,0,0,1,9.02,11.365,55,12.998,7,98,105
5227,11-12-2011 20:00,4,0,0,1,9.02,12.12,55,7.0015,10,62,72
5228,11-12-2011 21:00,4,0,0,1,9.02,13.635,55,0,10,53,63
5229,11-12-2011 22:00,4,0,0,1,9.02,13.635,55,0,7,36,43
5230,11-12-2011 23:00,4,0,0,1,8.2,12.88,69,0,4,31,35
5231,12-12-2011 00:00,4,0,1,1,8.2,11.365,69,6.0032,4,16,20
5232,12-12-2011 01:00,4,0,1,1,8.2,12.88,69,0,0,9,9
5233,12-12-2011 02:00,4,0,1,1,8.2,12.88,69,0,0,4,4
5234,12-12-2011 03:00,4,0,1,1,7.38,12.12,74,0,0,2,2
5235,12-12-2011 04:00,4,0,1,1,7.38,12.12,74,0,0,3,3
5236,12-12-2011 05:00,4,0,1,1,6.56,11.365,80,0,0,21,21
5237,12-12-2011 06:00,4,0,1,1,6.56,9.09,80,7.0015,1,63,64
5238,12-12-2011 07:00,4,0,1,1,5.74,7.575,86,8.9981,4,231,235
5239,12-12-2011 08:00,4,0,1,2,6.56,9.09,80,7.0015,7,378,385
5240,12-12-2011 09:00,4,0,1,2,7.38,10.605,74,6.0032,12,208,220
5241,12-12-2011 10:00,4,0,1,2,9.02,12.12,69,7.0015,14,91,105
5242,12-12-2011 11:00,4,0,1,2,10.66,14.395,60,6.0032,15,100,115
5243,12-12-2011 12:00,4,0,1,1,11.48,14.395,52,7.0015,7,138,145
5244,12-12-2011 13:00,4,0,1,2,12.3,15.91,52,7.0015,13,153,166
5245,12-12-2011 14:00,4,0,1,2,13.12,16.665,53,8.9981,16,95,111
5246,12-12-2011 15:00,4,0,1,2,13.12,16.665,57,7.0015,8,124,132
5247,12-12-2011 16:00,4,0,1,2,13.12,16.665,57,6.0032,5,209,214
5248,12-12-2011 17:00,4,0,1,2,12.3,16.665,56,0,7,352,359
5249,12-12-2011 18:00,4,0,1,1,12.3,15.91,56,6.0032,8,349,357
5250,12-12-2011 19:00,4,0,1,1,11.48,15.15,61,6.0032,9,232,241
5251,12-12-2011 20:00,4,0,1,1,12.3,15.91,56,6.0032,8,157,165
5252,12-12-2011 21:00,4,0,1,1,10.66,15.15,81,0,2,119,121
5253,12-12-2011 22:00,4,0,1,1,10.66,15.15,70,0,0,71,71
5254,12-12-2011 23:00,4,0,1,1,9.84,14.395,75,0,3,42,45
5255,13-12-2011 00:00,4,0,1,1,9.02,13.635,80,0,1,16,17
5256,13-12-2011 01:00,4,0,1,1,8.2,12.88,80,0,0,4,4
5257,13-12-2011 02:00,4,0,1,1,8.2,12.88,80,0,1,1,2
5258,13-12-2011 03:00,4,0,1,1,7.38,12.12,80,0,0,3,3
5259,13-12-2011 04:00,4,0,1,1,8.2,12.88,80,0,0,4,4
5260,13-12-2011 05:00,4,0,1,1,7.38,12.12,86,0,0,20,20
5261,13-12-2011 06:00,4,0,1,1,8.2,12.88,80,0,0,92,92
5262,13-12-2011 07:00,4,0,1,1,6.56,8.335,80,11.0014,2,221,223
5263,13-12-2011 08:00,4,0,1,1,8.2,11.365,69,7.0015,9,391,400
5264,13-12-2011 09:00,4,0,1,1,10.66,12.88,60,11.0014,10,223,233
5265,13-12-2011 10:00,4,0,1,1,12.3,15.15,52,11.0014,3,99,102
5266,13-12-2011 11:00,4,0,1,1,13.94,15.91,46,16.9979,9,115,124
5267,13-12-2011 12:00,4,0,1,1,14.76,16.665,43,23.9994,20,147,167
5268,13-12-2011 13:00,4,0,1,1,16.4,20.455,37,22.0028,7,120,127
5269,13-12-2011 14:00,4,0,1,1,16.4,20.455,37,16.9979,18,116,134
5270,13-12-2011 15:00,4,0,1,1,16.4,20.455,35,16.9979,7,144,151
5271,13-12-2011 16:00,4,0,1,1,15.58,19.695,37,16.9979,13,194,207
5272,13-12-2011 17:00,4,0,1,1,14.76,17.425,40,12.998,17,381,398
5273,13-12-2011 18:00,4,0,1,1,13.94,15.91,42,15.0013,12,370,382
5274,13-12-2011 19:00,4,0,1,1,13.12,15.91,49,11.0014,5,262,267
5275,13-12-2011 20:00,4,0,1,1,13.12,15.91,49,11.0014,7,154,161
5276,13-12-2011 21:00,4,0,1,1,12.3,15.15,52,11.0014,5,134,139
5277,13-12-2011 22:00,4,0,1,1,12.3,15.15,52,11.0014,5,102,107
5278,13-12-2011 23:00,4,0,1,1,10.66,15.15,70,0,4,55,59
5279,14-12-2011 00:00,4,0,1,1,10.66,15.15,75,0,0,22,22
5280,14-12-2011 01:00,4,0,1,1,10.66,15.15,75,0,0,8,8
5281,14-12-2011 02:00,4,0,1,1,10.66,15.15,75,0,0,2,2
5282,14-12-2011 03:00,4,0,1,1,11.48,15.91,65,0,0,3,3
5283,14-12-2011 04:00,4,0,1,1,10.66,15.15,75,0,0,4,4
5284,14-12-2011 05:00,4,0,1,2,10.66,15.15,81,0,0,26,26
5285,14-12-2011 06:00,4,0,1,2,10.66,15.15,87,0,0,87,87
5286,14-12-2011 07:00,4,0,1,1,11.48,15.91,75,0,4,243,247
5287,14-12-2011 08:00,4,0,1,2,10.66,15.15,87,0,9,458,467
5288,14-12-2011 09:00,4,0,1,2,12.3,16.665,61,0,9,230,239
5289,14-12-2011 10:00,4,0,1,2,13.12,17.425,57,0,9,133,142
5290,14-12-2011 11:00,4,0,1,2,13.94,18.18,55,0,12,103,115
5291,14-12-2011 12:00,4,0,1,2,14.76,18.18,57,6.0032,6,138,144
5292,14-12-2011 13:00,4,0,1,2,14.76,18.18,57,7.0015,14,119,133
5293,14-12-2011 14:00,4,0,1,2,15.58,19.695,54,6.0032,17,134,151
5294,14-12-2011 15:00,4,0,1,2,15.58,19.695,54,7.0015,24,143,167
5295,14-12-2011 16:00,4,0,1,2,15.58,19.695,54,7.0015,12,233,245
5296,14-12-2011 17:00,4,0,1,2,14.76,18.18,57,7.0015,19,377,396
5297,14-12-2011 18:00,4,0,1,2,14.76,17.425,62,11.0014,11,379,390
5298,14-12-2011 19:00,4,0,1,2,14.76,18.18,62,7.0015,9,259,268
5299,14-12-2011 20:00,4,0,1,2,13.94,17.425,66,7.0015,6,169,175
5300,14-12-2011 21:00,4,0,1,2,13.94,16.665,66,11.0014,9,145,154
5301,14-12-2011 22:00,4,0,1,1,13.94,16.665,66,11.0014,5,99,104
5302,14-12-2011 23:00,4,0,1,1,13.12,15.91,70,11.0014,3,48,51
5303,15-12-2011 00:00,4,0,1,1,13.12,15.91,70,11.0014,5,45,50
5304,15-12-2011 01:00,4,0,1,2,13.12,15.91,70,11.0014,5,15,20
5305,15-12-2011 02:00,4,0,1,2,13.12,16.665,70,8.9981,2,5,7
5306,15-12-2011 03:00,4,0,1,2,13.12,16.665,70,8.9981,1,2,3
5307,15-12-2011 04:00,4,0,1,2,13.12,15.15,70,15.0013,0,6,6
5308,15-12-2011 05:00,4,0,1,2,13.12,15.15,70,19.0012,0,24,24
5309,15-12-2011 06:00,4,0,1,1,13.12,15.91,66,12.998,2,90,92
5310,15-12-2011 07:00,4,0,1,1,13.12,15.91,70,12.998,6,252,258
5311,15-12-2011 08:00,4,0,1,2,13.94,15.91,66,15.0013,8,449,457
5312,15-12-2011 09:00,4,0,1,2,14.76,16.665,62,19.0012,6,274,280
5313,15-12-2011 10:00,4,0,1,2,16.4,20.455,58,19.9995,4,105,109
5314,15-12-2011 11:00,4,0,1,2,16.4,20.455,62,27.9993,9,126,135
5315,15-12-2011 12:00,4,0,1,2,18.86,22.725,59,32.9975,17,140,157
5316,15-12-2011 13:00,4,0,1,2,20.5,24.24,55,23.9994,14,150,164
5317,15-12-2011 14:00,4,0,1,2,21.32,25,52,22.0028,8,124,132
5318,15-12-2011 15:00,4,0,1,3,21.32,25,55,15.0013,6,76,82
5319,15-12-2011 16:00,4,0,1,3,18.86,22.725,72,11.0014,7,124,131
5320,15-12-2011 17:00,4,0,1,2,21.32,25,59,19.0012,14,310,324
5321,15-12-2011 18:00,4,0,1,2,21.32,25,59,19.9995,14,363,377
5322,15-12-2011 19:00,4,0,1,2,21.32,25,59,19.0012,13,274,287
5323,15-12-2011 20:00,4,0,1,1,21.32,25,59,22.0028,12,209,221
5324,15-12-2011 21:00,4,0,1,1,20.5,24.24,63,19.9995,10,145,155
5325,15-12-2011 22:00,4,0,1,1,21.32,25,63,22.0028,8,116,124
5326,15-12-2011 23:00,4,0,1,1,21.32,25,63,22.0028,10,104,114
5327,16-12-2011 00:00,4,0,1,1,20.5,24.24,72,22.0028,12,60,72
5328,16-12-2011 01:00,4,0,1,1,20.5,24.24,72,15.0013,3,28,31
5329,16-12-2011 02:00,4,0,1,1,19.68,23.485,77,7.0015,0,23,23
5330,16-12-2011 03:00,4,0,1,1,18.86,22.725,82,8.9981,2,3,5
5331,16-12-2011 04:00,4,0,1,2,20.5,24.24,59,12.998,1,4,5
5332,16-12-2011 05:00,4,0,1,1,19.68,23.485,44,26.0027,0,26,26
5333,16-12-2011 06:00,4,0,1,2,18.04,21.97,33,19.9995,2,80,82
5334,16-12-2011 07:00,4,0,1,2,15.58,19.695,46,19.9995,5,226,231
5335,16-12-2011 08:00,4,0,1,1,14.76,16.665,46,27.9993,10,449,459
5336,16-12-2011 09:00,4,0,1,1,14.76,16.665,46,26.0027,8,235,243
5337,16-12-2011 10:00,4,0,1,1,13.94,15.15,46,19.9995,10,122,132
5338,16-12-2011 11:00,4,0,1,2,13.94,15.15,42,19.9995,9,135,144
5339,16-12-2011 12:00,4,0,1,2,13.94,15.15,42,23.9994,10,163,173
5340,16-12-2011 13:00,4,0,1,2,13.94,15.15,39,23.9994,12,125,137
5341,16-12-2011 14:00,4,0,1,2,13.94,15.91,42,15.0013,13,115,128
5342,16-12-2011 15:00,4,0,1,2,13.12,15.15,45,19.9995,12,141,153
5343,16-12-2011 16:00,4,0,1,2,13.12,15.15,45,15.0013,12,212,224
5344,16-12-2011 17:00,4,0,1,2,13.12,15.15,45,19.0012,13,352,365
5345,16-12-2011 18:00,4,0,1,2,13.12,15.15,45,16.9979,10,285,295
5346,16-12-2011 19:00,4,0,1,2,13.12,15.15,45,15.0013,11,203,214
5347,16-12-2011 20:00,4,0,1,2,13.12,15.91,45,12.998,6,146,152
5348,16-12-2011 21:00,4,0,1,2,13.12,15.91,45,11.0014,7,95,102
5349,16-12-2011 22:00,4,0,1,2,12.3,15.15,49,11.0014,6,100,106
5350,16-12-2011 23:00,4,0,1,2,12.3,15.15,49,8.9981,4,71,75
5351,17-12-2011 00:00,4,0,0,1,12.3,14.395,49,19.0012,3,59,62
5352,17-12-2011 01:00,4,0,0,2,12.3,14.395,52,16.9979,4,39,43
5353,17-12-2011 02:00,4,0,0,2,11.48,13.635,56,15.0013,11,47,58
5354,17-12-2011 03:00,4,0,0,1,10.66,12.88,60,12.998,4,22,26
5355,17-12-2011 04:00,4,0,0,1,9.84,12.12,65,11.0014,0,9,9
5356,17-12-2011 05:00,4,0,0,2,10.66,12.88,60,12.998,2,7,9
5357,17-12-2011 06:00,4,0,0,2,10.66,12.12,56,19.0012,0,17,17
5358,17-12-2011 07:00,4,0,0,2,10.66,12.88,56,15.0013,0,20,20
5359,17-12-2011 08:00,4,0,0,2,10.66,12.88,56,15.0013,4,55,59
5360,17-12-2011 09:00,4,0,0,2,10.66,12.12,56,16.9979,5,95,100
5361,17-12-2011 10:00,4,0,0,2,10.66,12.12,52,19.0012,10,171,181
5362,17-12-2011 11:00,4,0,0,2,11.48,12.88,45,22.0028,21,188,209
5363,17-12-2011 12:00,4,0,0,2,11.48,12.88,45,19.0012,28,216,244
5364,17-12-2011 13:00,4,0,0,2,11.48,13.635,48,16.9979,32,204,236
5365,17-12-2011 14:00,4,0,0,1,11.48,12.88,45,23.9994,30,207,237
5366,17-12-2011 15:00,4,0,0,1,11.48,12.88,45,19.0012,33,195,228
5367,17-12-2011 16:00,4,0,0,1,11.48,13.635,45,15.0013,30,192,222
5368,17-12-2011 17:00,4,0,0,1,10.66,12.88,48,15.0013,12,153,165
5369,17-12-2011 18:00,4,0,0,1,10.66,11.365,48,26.0027,7,150,157
5370,17-12-2011 19:00,4,0,0,3,9.84,10.605,65,22.0028,11,95,106
5371,17-12-2011 20:00,4,0,0,1,9.02,10.605,69,16.9979,7,99,106
5372,17-12-2011 21:00,4,0,0,1,8.2,10.605,75,11.0014,8,88,96
5373,17-12-2011 22:00,4,0,0,1,8.2,10.605,75,11.0014,7,73,80
5374,17-12-2011 23:00,4,0,0,1,8.2,11.365,75,0,6,63,69
5375,18-12-2011 00:00,4,0,0,1,8.2,10.605,75,8.9981,7,64,71
5376,18-12-2011 01:00,4,0,0,1,8.2,11.365,69,7.0015,3,43,46
5377,18-12-2011 02:00,4,0,0,1,9.02,12.12,55,7.0015,2,39,41
5378,18-12-2011 03:00,4,0,0,1,9.02,10.605,55,15.0013,2,16,18
5379,18-12-2011 04:00,4,0,0,1,9.02,10.605,55,15.0013,0,1,1
5380,18-12-2011 05:00,4,0,0,1,8.2,11.365,59,7.0015,1,4,5
5381,18-12-2011 06:00,4,0,0,1,8.2,10.605,59,8.9981,0,3,3
5382,18-12-2011 07:00,4,0,0,1,8.2,10.605,59,11.0014,1,11,12
5383,18-12-2011 08:00,4,0,0,1,8.2,12.88,69,0,1,31,32
5384,18-12-2011 09:00,4,0,0,1,9.02,11.365,64,11.0014,6,75,81
5385,18-12-2011 10:00,4,0,0,1,9.84,11.365,60,16.9979,7,122,129
5386,18-12-2011 11:00,4,0,0,2,9.84,11.365,60,15.0013,20,168,188
5387,18-12-2011 12:00,4,0,0,1,10.66,12.88,60,15.0013,26,202,228
5388,18-12-2011 13:00,4,0,0,1,12.3,13.635,49,19.9995,18,210,228
5389,18-12-2011 14:00,4,0,0,1,12.3,14.395,49,19.0012,19,200,219
5390,18-12-2011 15:00,4,0,0,1,13.12,15.15,45,19.0012,23,184,207
5391,18-12-2011 16:00,4,0,0,1,11.48,13.635,48,16.9979,27,207,234
5392,18-12-2011 17:00,4,0,0,1,11.48,13.635,46,11.0014,10,126,136
5393,18-12-2011 18:00,4,0,0,1,11.48,13.635,45,12.998,15,123,138
5394,18-12-2011 19:00,4,0,0,1,10.66,13.635,52,8.9981,5,130,135
5395,18-12-2011 20:00,4,0,0,1,9.84,12.88,60,7.0015,10,94,104
5396,18-12-2011 21:00,4,0,0,1,9.02,13.635,64,0,9,80,89
5397,18-12-2011 22:00,4,0,0,1,9.02,11.365,75,12.998,2,47,49
5398,18-12-2011 23:00,4,0,0,1,8.2,11.365,75,7.0015,6,31,37
5399,19-12-2011 00:00,4,0,1,1,8.2,11.365,75,6.0032,3,14,17
5400,19-12-2011 01:00,4,0,1,1,7.38,10.605,80,6.0032,3,8,11
5401,19-12-2011 02:00,4,0,1,1,7.38,10.605,80,6.0032,0,3,3
5402,19-12-2011 03:00,4,0,1,1,6.56,9.85,86,6.0032,0,3,3
5403,19-12-2011 04:00,4,0,1,1,6.56,9.09,86,8.9981,0,4,4
5404,19-12-2011 05:00,4,0,1,1,5.74,8.335,93,7.0015,0,21,21
5405,19-12-2011 06:00,4,0,1,1,6.56,9.09,86,7.0015,0,68,68
5406,19-12-2011 07:00,4,0,1,1,7.38,10.605,74,7.0015,4,187,191
5407,19-12-2011 08:00,4,0,1,1,8.2,9.85,75,12.998,8,389,397
5408,19-12-2011 09:00,4,0,1,1,9.02,10.605,69,15.0013,17,166,183
5409,19-12-2011 10:00,4,0,1,1,9.84,11.365,67,12.998,12,96,108
5410,19-12-2011 11:00,4,0,1,1,10.66,12.12,65,16.9979,22,105,127
5411,19-12-2011 12:00,4,0,1,1,12.3,13.635,61,22.0028,13,128,141
5412,19-12-2011 13:00,4,0,1,1,13.94,15.15,49,22.0028,15,127,142
5413,19-12-2011 14:00,4,0,1,1,14.76,17.425,46,15.0013,30,107,137
5414,19-12-2011 15:00,4,0,1,1,15.58,19.695,46,11.0014,24,135,159
5415,19-12-2011 16:00,4,0,1,1,16.4,20.455,40,16.9979,19,189,208
5416,19-12-2011 17:00,4,0,1,1,15.58,19.695,46,12.998,16,362,378
5417,19-12-2011 18:00,4,0,1,1,14.76,17.425,50,12.998,11,343,354
5418,19-12-2011 19:00,4,0,1,2,14.76,17.425,53,11.0014,17,234,251
5419,19-12-2011 20:00,4,0,1,1,16.4,20.455,40,11.0014,9,197,206
5420,19-12-2011 21:00,4,0,1,2,14.76,17.425,53,8.9981,15,112,127
5421,19-12-2011 22:00,4,0,1,2,14.76,17.425,57,11.0014,12,95,107
